title	lnbr	line	enca_position	enca_type	rule_ids
disco694n_2531_annot	6	{suspira N} {. O} {Hay V} {un D} {guerrero N} {magnífico G} {y C} {triunfal G}	O	""	""
disco694n_2531_annot	7	{que C} {la D} {idolatra N} {ciego G} {de P} {amor N} {. O} {Ella Q} {le Q} {adora V} {. O}	O	""	""
disco694n_2531_annot	8	{¡ O} {Un D} {beso N} {! O} {La D} {luz N} {bafia V} {la D} {tierra N} {tropical G} {. O}	O	""	""
disco694n_2531_annot	9	{¿ O} {Qué Q} {alumbra V} {esa D} {apoteosis N} {? O} {La D} {amada N} {y C} {el D} {amado G} {. O}	O	""	""
disco694n_2531_annot	10	{Ella Q} {ardorosa G} {y C} {tímida G} {, O} {y C} {él Q} {trémulo N} {a P} {su D} {lado N} {. O}	O	""	""
disco694n_2531_annot	11	{Brazos N} {morenos G} {, O} {túnica G} {blanca G} {. O} {Y C} {el D} {vencedor N}	B	"sirrem_noun_prep"	"pd02"
disco694n_2531_annot	12	{con P} {un D} {corazón N} {de P} {oro N} {, O} {su D} {gran G} {manto N} {de P} {pluma N} {, O}	I	"sirrem_noun_prep"	"pd02"
disco694n_2531_annot	13	{el D} {casco N} {en P} {la D} {cabeza N} {- O} {las D} {fauces N} {de P} {una D} {puma- N} {; O}	O	""	""
disco694n_2531_annot	14	{y C} {encima A} {tiembla V} {un D} {grueso G} {penacho N} {de P} {color N} {. O}	O	""	""
disco694n_2532_annot	1	{Después A} {del P} {holocausto N} {, O} {el D} {Inca R} {va V} {y C} {reposa V} {. O}	O	""	""
disco694n_2532_annot	2	{Sueña R} {. O} {Ve V} {al P} {dios N} {que Q} {pasa V} {. O} {Camina R} {junto G} {a P} {él Q}	O	""	""
disco694n_2532_annot	3	{la D} {luna N} {enamorada G} {, O} {gentil G} {, O} {pálida G} {esposa N} {. O}	O	""	""
disco694n_2532_annot	4	{Él Q} {es V} {ardiente G} {y C} {rubio G} {, O} {es V} {ella Q} {triste G} {y C} {fiel G} {. O}	O	""	""
disco694n_2532_annot	5	{El D} {soberano N} {lleva V} {manto N} {de P} {fuego N} {y C} {rosa N} {, O}	O	""	""
disco694n_2532_annot	6	{y C} {va V} {detrás A} {un D} {paje N} {tan A} {bello G} {como C} {Ariel R} {: O}	O	""	""
disco694n_2532_annot	7	{es V} {el D} {lucero N} {amado G} {de P} {la D} {mañana N} {hermosa G}	O	""	""
disco694n_2532_annot	8	{y C} {del P} {azul N} {profundo G} {magnífico G} {joyel N} {. O}	O	""	""
disco694n_2532_annot	9	{El D} {Ina R} {se Q} {estremece V} {cuando C} {el D} {cortejo N} {mira V} {. O}	O	""	""
disco694n_2532_annot	10	{Al P} {padre N} {Sol R} {bendice V} {, O} {su D} {majestad N} {admira V} {, O}	O	""	""
disco694n_2532_annot	11	{y C} {ve V} {un D} {fugaz G} {relámpago N} {del P} {cielo N} {en P} {el D} {confín N} {. O}	O	""	""
disco694n_2532_annot	12	{Un D} {eco N} {ronco G} {rueda V} {por P} {el D} {inmenso G} {espacio N} {: O}	O	""	""
disco694n_2532_annot	13	{el D} {padre N} {Sol R} {retorna V} {soberbio G} {a P} {su D} {palacio N} {; O}	O	""	""
disco694n_2532_annot	14	{Illapa R} {va V} {adelante A} {, O} {sonando V} {su D} {clarín N} {. O}	O	""	""
disco694n_2533_01_annot	1	{De P} {raso G} {azul N} {vestidas G} {están V} {las D} {bellas G} {damas N} {, O}	O	""	""
disco694n_2533_01_annot	2	{entre P} {tapices N} {llenos G} {de P} {asuntos N} {de P} {Watteau R} {; O}	O	""	""
disco694n_2533_01_annot	3	{la D} {reina N} {danza N} {alegre G} {, O} {sus D} {ojos N} {son V} {dos D} {llamas N} {; O}	O	""	""
disco694n_2533_01_annot	4	{habrá V} {lirios N} {como C} {ella Q} {, O} {pero C} {más A} {blancos N} {, O} {no A} {. O}	O	""	""
disco694n_2533_01_annot	5	{Para P} {ella Q} {el D} {mirto N} {brota V} {las D} {hojas N} {de P} {sus D} {ramas N} {; O}	O	""	""
disco694n_2533_01_annot	6	{para P} {ella Q} {el D} {padre N} {Apolo R} {las D} {rimas N} {inventó V} {; O}	O	""	""
disco694n_2533_01_annot	7	{para P} {ella Q} {son V} {hermanos N} {los D} {regios N} {oriflamas G} {, O}	O	""	""
disco694n_2533_01_annot	8	{Versalles R} {y C} {el D} {Elíseo R} {, O} {Louvre R} {y C} {Fontainebleau R} {. O}	O	""	""
disco694n_2533_01_annot	9	{Gentil R} {el D} {paso N} {mide V} {, O} {su D} {cuello N} {real G} {erguido G} {, O}	O	""	""
disco694n_2533_01_annot	10	{sonriente A} {y C} {desdefíosa V} {su D} {linda N} {boca N} {en P} {flor N} {; O}	O	""	""
disco694n_2533_01_annot	11	{paloma N} {de P} {alabastro N} {que Q} {tiene V} {de P} {oro N} {el D} {nido N} {, O}	O	""	""
disco694n_2533_01_annot	12	{por P} {solo A} {afán N} {, O} {el D} {gozo N} {y C} {el D} {triunfo N} {y C} {el D} {amor N} {. O}	O	""	""
disco694n_2533_01_annot	13	{El D} {gran G} {reino N} {de P} {Francia R} {posee V} {a P} {sus D} {pies N} {rendido G} {: O}	O	""	""
disco694n_2533_01_annot	14	{el D} {pueblo N} {está V} {allá A} {abajo A} {y C} {arriba A} {está V} {el D} {Sefíor R} {. O}	O	""	""
disco694n_2533_02_annot	1	{Un D} {trueno N} {formidable G} {París R} {inmenso G} {llena G} {. O}	O	""	""
disco694n_2533_02_annot	2	{¿ O} {Qué Q} {tempestad N} {avanza V} {? O} {¿ O} {Qué Q} {nube N} {, O} {qué Q} {volcán N}	B	"sirrem_noun_prep"	"pd02"
disco694n_2533_02_annot	3	{sobre P} {la D} {faz N} {del P} {orbe N} {y C} {el D} {alto G} {abismo N} {truena G} {? O}	I	"sirrem_noun_prep"	"pd02"
disco694n_2533_02_annot	4	{¿ O} {Qué Q} {ráfaga N} {se Q} {agita V} {, O} {qué Q} {soplo N} {, O} {qué Q} {huracán N} {? O}	O	""	""
disco694n_2533_02_annot	5	{El D} {pueblo N} {, O} {al P} {fin N} {, O} {ha V} {roto V} {su D} {secular G} {cadena N} {, O}	O	""	""
disco694n_2533_02_annot	6	{con P} {fuerza N} {de P} {torrente N} {, O} {con P} {brazos N} {de P} {titán N} {: O}	O	""	""
disco694n_2533_02_annot	7	{derroca D} {la D} {Bastilla R} {y C} {el D} {ronco N} {clarín N} {suena V}	B	"enlace_od_verb"	"ld02"
disco694n_2533_02_annot	8	{que C} {anuncia V} {los D} {incendios N} {que Q} {al P} {mundo N} {salvarán V} {. O}	I	"enlace_od_verb"	"ld02"
disco694n_2533_02_annot	9	{Del P} {trono N} {fracasado V} {se Q} {oye V} {el D} {crujir N} {violento G} {; O}	O	""	""
disco694n_2533_02_annot	10	{el D} {hombre N} {es V} {libre G} {y C} {canta V} {del P} {libre G} {la D} {canción N} {, O}	O	""	""
disco694n_2533_02_annot	11	{haciendo V} {conmoverse V} {la D} {Francia R} {en P} {su D} {cimiento N} {. O}	O	""	""
disco694n_2533_02_annot	12	{Rugiente A} {abre V} {sus D} {fauces N} {el D} {león N} {Revolución R} {, O}	O	""	""
disco694n_2533_02_annot	13	{y C} {baja N} {de P} {la D} {altura N} {como C} {un D} {sagrado G} {viento N}	B	"oracional"	"cp01"
disco694n_2533_02_annot	14	{que Q} {hace V} {temblar V} {y C} {encrespa V} {las D} {crines N} {del P} {león N} {. O}	I	"oracional"	"cp01"
disco694n_2533_03_annot	1	{La D} {dulce G} {y C} {real G} {paloma N} {subió V} {a P} {la D} {guillotina N} {: O}	O	""	""
disco694n_2533_03_annot	2	{es V} {cabellera N} {cana G} {la D} {que Q} {opulenta V} {fue V} {; O}	O	""	""
disco694n_2533_03_annot	3	{el D} {cuello N} {de P} {azucena N} {, O} {feroz G} {verdugo N} {inclina G}	B	"sirrem_adj_adv"	"pp10"
disco694n_2533_03_annot	4	{delante A} {el D} {pueblo N} {todo Q} {, O} {que C} {el D} {sacrificio N} {ve V} {. O}	I	"sirrem_adj_adv"	"pp10"
disco694n_2533_03_annot	5	{¡ O} {Oh O} {María R} {Antonieta R} {! O} {¡ O} {Cuán Q} {otra D} {tu D} {divina G}	B	"sirrem_adj_noun"	"pp02"
disco694n_2533_03_annot	6	{figura N} {en P} {los D} {graciosos G} {compases N} {del P} {minué N} {, O}	I	"sirrem_adj_noun"	"pp02"
disco694n_2533_03_annot	7	{cuando C} {eras V} {una D} {diosa G} {de P} {mano N} {alabastrina G} {, O}	O	""	""
disco694n_2533_03_annot	8	{de P} {labios N} {encendidos G} {y C} {de P} {ligero G} {pie N} {! O}	O	""	""
disco694n_2533_03_annot	9	{El D} {misterioso G} {sino C} {la D} {majestad N} {humilla G} {, O}	O	""	""
disco694n_2533_03_annot	10	{¡ O} {oh O} {Clovis R} {, O} {oh N} {gran G} {Carlos R} {, O} {oh V} {huesos N} {de P} {San R} {Luis R} {! O}	O	""	""
disco694n_2533_03_annot	11	{La D} {tempestad N} {del P} {mundo N} {brotó V} {de P} {la D} {Bastilla R} {; O}	O	""	""
disco694n_2533_03_annot	12	{como C} {un D} {tropel N} {de P} {truenos N} {se Q} {despertó V} {en P} {París R} {. O}	O	""	""
disco694n_2533_03_annot	13	{Dios R} {deja V} {que C} {ese D} {cuello N} {lo Q} {siege V} {la D} {cuchilla N}	O	""	""
disco694n_2533_03_annot	14	{y C} {que C} {callosas G} {manos N} {ajen V} {la D} {flor N} {de P} {lis N} {. O}	O	""	""
disco694n_2533_04_annot	1	{Sí A} {, O} {Dios R} {lo Q} {quiere V} {a P} {veces N} {. O} {La D} {sangre N} {, O} {las D} {matanzas N} {, O}	O	""	""
disco694n_2533_04_annot	2	{vienen V} {como C} {una D} {triste G} {y C} {aterradora G} {ley N} {; O}	O	""	""
disco694n_2533_04_annot	3	{señala V} {lo Q} {Infinito V} {momentos N} {de P} {venganzas N} {, O}	O	""	""
disco694n_2533_04_annot	4	{rompe V} {la D} {jaula N} {el D} {águila N} {, O} {quebranta V} {el D} {yugo N} {el D} {buey N} {. O}	O	""	""
disco694n_2533_04_annot	5	{Terrible G} {es V} {la D} {tormenta N} {que Q} {trae V} {las D} {asechanzas N} {, O}	O	""	""
disco694n_2533_04_annot	6	{la D} {rabia N} {del P} {rebaño N} {, O} {las D} {iras N} {de P} {la D} {grey N} {; O}	O	""	""
disco694n_2533_04_annot	7	{que C} {pone V} {las D} {cabezas N} {sangrientas G} {en P} {las D} {lanzas N}	O	""	""
disco694n_2533_04_annot	8	{y C} {arranca V} {, O} {con P} {la D} {vida N} {, O} {la D} {pórpura N} {del P} {rey N} {. O}	O	""	""
disco694n_2533_04_annot	9	{Sí A} {, O} {Dios R} {lo Q} {quiere V} {a P} {veces N} {, O} {y C} {envía V} {el D} {cataclismo N} {: O}	O	""	""
disco694n_2533_04_annot	10	{hace V} {brotar V} {del P} {fondo N} {siniestro G} {del P} {abismo N}	B	"enlace_od_verb"	"ld02"
disco694n_2533_04_annot	11	{las D} {lívidas G} {borrascas N} {, O} {la D} {negra N} {tempestad N} {; O}	I	"enlace_od_verb"	"ld02"
disco694n_2533_04_annot	12	{para P} {que C} {surja V} {en P} {medio N} {de P} {la D} {ardua G} {noche N} {trágica G} {, O}	O	""	""
disco694n_2533_04_annot	13	{como C} {divina G} {enseña N} {, O} {como C} {corona N} {mágica G} {, O}	O	""	""
disco694n_2533_04_annot	14	{tu D} {nimbo D} {constelado N} {de P} {luz N} {, O} {¡ O} {oh O} {Libertad R} {! O}	O	""	""
disco694n_2534_annot	1	{Yo Q} {tengo V} {una D} {bella G} {ánfora N} {, O} {llena G} {de P} {regio N} {vino V} {, O}	O	""	""
disco694n_2534_annot	2	{que Q} {para P} {hacer V} {mis D} {cantos N} {me Q} {da V} {fuerza N} {y C} {calor N} {; O}	O	""	""
disco694n_2534_annot	3	{en P} {ella Q} {encuentra V} {sangre N} {mi D} {corazón N} {latino G}	O	""	""
disco694n_2534_annot	4	{para P} {beber V} {la D} {vida N} {, O} {para P} {latir V} {de P} {amor N} {. O}	O	""	""
disco694n_2534_annot	5	{Grabó V} {en P} {ella Q} {un D} {artífice N} {, O} {con P} {su D} {buril N} {divino G} {, O}	O	""	""
disco694n_2534_annot	6	{junto G} {a P} {una D} {viña N} {virgen N} {, O} {a P} {Baco R} {y C} {su D} {esplendor N} {, O}	O	""	""
disco694n_2534_annot	7	{y C} {a P} {Pan N} {, O} {que Q} {enseña N} {danzas N} {, O} {el D} {rostro N} {purpurino G} {, O}	O	""	""
disco694n_2534_annot	8	{a P} {cabras N} {y C} {pastores N} {, O} {bajo P} {un D} {cítiso N} {en P} {flor N} {. O}	O	""	""
disco694n_2534_annot	9	{El D} {ánfora N} {gallarda G} {contiene V} {la D} {alegría N} {; O}	O	""	""
disco694n_2534_annot	10	{Dioniso R} {su D} {carquesio N} {sobre P} {ella Q} {derramó V} {; O}	O	""	""
disco694n_2534_annot	11	{el D} {sátiro N} {gallardo G} {su D} {aliento N} {, O} {su D} {armonía N} {, O}	O	""	""
disco694n_2534_annot	12	{y C} {Venus R} {, O} {una D} {perla N} {que Q} {en P} {sus D} {cabellos N} {vio V} {. O}	O	""	""
disco694n_2534_annot	13	{El D} {vino N} {rojo G} {tiene V} {mi D} {luz N} {, O} {mi D} {poesía N} {: O}	O	""	""
disco694n_2534_annot	14	{quien Q} {lo Q} {hace V} {son V} {los D} {dioses N} {y C} {quien Q} {se Q} {embriaga V} {, O} {yo Q} {. O}	O	""	""
disco694n_2535_annot	1	{Te Q} {he V} {visto V} {en P} {algún D} {cuadro N} {florentino G} {; O}	O	""	""
disco694n_2535_annot	2	{has V} {sido V} {tú Q} {escultor N} {, O} {pintor N} {, O} {poeta N} {: O}	O	""	""
disco694n_2535_annot	3	{espíritu N} {que Q} {canta V} {o C} {que C} {interpreta V} {; O}	O	""	""
disco694n_2535_annot	4	{bohemio N} {humano G} {, O} {pensador N} {divino G} {. O}	O	""	""
disco694n_2535_annot	5	{Nos Q} {hemos V} {encontrado V} {en P} {el D} {camino N} {, O}	O	""	""
disco694n_2535_annot	6	{y C} {hoy A} {te Q} {pinta V} {mi D} {pluma N} {, O} {harto G} {indiscreta G} {, O}	O	""	""
disco694n_2535_annot	7	{sin P} {poner V} {más A} {color N} {en P} {su D} {paleta N}	O	""	""
disco694n_2535_annot	8	{que C} {el D} {que Q} {a P} {la D} {gloria N} {tuya G} {ha V} {dado V} {el D} {sino N} {. O}	O	""	""
disco694n_2535_annot	9	{La D} {gloria N} {tuya G} {, O} {con P} {sus D} {alas N} {de P} {oro N} {, O}	O	""	""
disco694n_2535_annot	10	{empieza V} {en P} {tu D} {florida G} {primavera N}	B	"enlace_od_verb"	"ld02"
disco694n_2535_annot	11	{a P} {ofrecerte N} {de P} {aplausos N} {bello G} {coro N} {; O}	I	"enlace_od_verb"	"ld02"
disco694n_2535_annot	12	{y C} {tú Q} {, O} {batallador N} {en P} {tu D} {trinchera N} {, O}	O	""	""
disco694n_2535_annot	13	{triunfante G} {suenas G} {tu D} {clarín N} {sonoro G}	B	"sirrem_adj_prep"	"pd02"
disco694n_2535_annot	14	{con P} {mengua N} {de P} {la D} {envidia N} {torpe G} {, O} {artera N} {. O}	I	"sirrem_adj_prep"	"pd02"
disco694n_2536_annot	1	{Colombia R} {es V} {una D} {tierra N} {de P} {leones N} {; O}	O	""	""
disco694n_2536_annot	2	{el D} {esplendor N} {del P} {cielo N} {es V} {su D} {oriflama N} {; O}	O	""	""
disco694n_2536_annot	3	{tiene V} {un D} {trueno N} {perenne G} {: O} {el D} {Tequendama R} {, O}	O	""	""
disco694n_2536_annot	4	{y C} {un D} {Olimpo R} {divino G} {: O} {sus D} {canciones N} {. O}	O	""	""
disco694n_2536_annot	5	{Siempre A} {serán V} {soberbios N} {tus D} {pendones N} {, O}	O	""	""
disco694n_2536_annot	6	{bajo P} {la D} {aureola N} {que Q} {a P} {la D} {gloria N} {inflama G} {; O}	O	""	""
disco694n_2536_annot	7	{siempre A} {será V} {la D} {tierra N} {que Q} {derrama V}	B	"enlace_od_verb"	"ld02"
disco694n_2536_annot	8	{la D} {savia N} {de P} {los D} {grandes G} {corazones N} {. O}	I	"enlace_od_verb"	"ld02"
disco694n_2536_annot	9	{En P} {sus D} {historias N} {nobles G} {y C} {triunfales G}	O	""	""
disco694n_2536_annot	10	{resplandecen V} {egregios N} {paladines G} {, O}	O	""	""
disco694n_2536_annot	11	{coronados G} {de P} {lauros N} {fraternales G} {. O}	O	""	""
disco694n_2536_annot	12	{Y C} {se Q} {oyen V} {en P} {sus D} {campos N} {y C} {confines N}	B	"enlace_subj_verb"	"ld01"
disco694n_2536_annot	13	{Boyacá R} {y C} {sus D} {tambores N} {inmortales G} {, O}	I	"enlace_subj_verb"	"ld01"
disco694n_2536_annot	14	{y C} {el D} {Santuario R} {y C} {sus D} {épicos N} {clarines G} {. O}	O	""	""
disco694n_2537_annot	1	{Los D} {que Q} {vieron V} {la D} {patria N} {bandera N}	B	"sirrem_adj_noun"	"pp01"
disco694n_2537_annot	2	{empapada G} {en P} {la D} {sangre N} {de P} {Junio O} {; O}	I	"sirrem_adj_noun"	"pp01"
disco694n_2537_annot	3	{los D} {que Q} {oyeron V} {vibrar V} {los D} {clarines N}	O	""	""
disco694n_2537_annot	4	{en P} {la D} {diana N} {del P} {lívido G} {triunfo N} {; O}	O	""	""
disco694n_2537_annot	5	{los D} {que Q} {al P} {vivo G} {relámpago N} {trágico G}	B	"oracional"	"cp01"
disco694n_2537_annot	6	{que Q} {recorre V} {la D} {historia N} {del P} {mundo N} {, O}	I	"oracional"	"cp01"
disco694n_2537_annot	7	{vieron V} {lleno G} {de P} {horror N} {a P} {Espartaco R}	O	""	""
disco694n_2537_annot	8	{y C} {del P} {duelo N} {al P} {espectro N} {de P} {Bruto R} {; O}	O	""	""
disco694n_2537_annot	9	{los D} {que Q} {miran V} {tu D} {límpido G} {nombre N}	O	""	""
disco694n_2537_annot	10	{como C} {enseña N} {de P} {honor N} {y C} {de P} {orgullo N} {, O}	O	""	""
disco694n_2537_annot	11	{hoy A} {presentan V} {las D} {armas N} {al P} {paso N}	B	"sirrem_noun_prep"	"pp06.1"
disco694n_2537_annot	12	{del P} {arcángel N} {vestido G} {de P} {luto N}	IB	"sirrem_noun_prep
oracional"	"pp06.1
cp01"
disco694n_2537_annot	13	{que Q} {es V} {guardián N} {del P} {laurel N} {de P} {tu D} {gloria N}	I	"oracional"	"cp01"
disco694n_2537_annot	14	{en P} {la D} {tierra N} {en P} {que Q} {está V} {tu D} {sepulcro N} {. O}	O	""	""
disco694n_2538_01_annot	1	{El D} {hermoso G} {Hilarión R}	O	""	""
disco694n_2538_01_annot	2	{sobre P} {un D} {fondo N} {de P} {añil N} {, O}	O	""	""
disco694n_2538_01_annot	3	{pinta V} {el D} {raro G} {perfil N}	B	"sirrem_noun_prep"	"pp05"
disco694n_2538_01_annot	4	{del P} {cuerpo N} {de P} {un D} {dragón N} {. O}	I	"sirrem_noun_prep"	"pp05"
disco694n_2538_01_annot	5	{Un D} {lirio N} {de P} {Sión R} {, O}	O	""	""
disco694n_2538_01_annot	6	{de P} {cáliz N} {de P} {marfil N} {, O}	O	""	""
disco694n_2538_01_annot	7	{flor N} {de P} {un D} {divino G} {abril O} {, O}	O	""	""
disco694n_2538_01_annot	8	{corona N} {la D} {ilusión N} {. O}	O	""	""
disco694n_2538_01_annot	9	{En P} {el D} {salmo N} {triunfal G}	O	""	""
disco694n_2538_01_annot	10	{un D} {símbolo N} {inmortal G}	B	"enlace_subj_verb"	"ld01"
disco694n_2538_01_annot	11	{inicia V} {de P} {Israel R} {. O}	I	"enlace_subj_verb"	"ld01"
disco694n_2538_01_annot	12	{La D} {victoria N} {marcial G}	B	"sirrem_adj_prep"	"pd02"
disco694n_2538_01_annot	13	{en P} {la D} {pálida G} {piel N}	IB	"sirrem_adj_prep
sirrem_noun_prep"	"pd02
pp05"
disco694n_2538_01_annot	14	{del P} {libro N} {medioeval G} {. O}	I	"sirrem_noun_prep"	"pp05"
disco694n_2538_02_annot	1	{Fra R} {León R} {Bloy R} {, O} {pon V} {en P} {mi D} {himnario N}	B	"sirrem_noun_prep"	"pp06.1"
disco694n_2538_02_annot	2	{del P} {siglo N} {infame G} {el D} {cautiverio N} {. O}	I	"sirrem_noun_prep"	"pp06.1"
disco694n_2538_02_annot	3	{Mammón R} {triunfante G} {del P} {Misterio R} {. O}	O	""	""
disco694n_2538_02_annot	4	{La D} {Fe N} {llorosa G} {en P} {el D} {osario N} {; O}	O	""	""
disco694n_2538_02_annot	5	{el D} {alma N} {azul G} {del P} {solitario G}	B	"oracional"	"cp01"
disco694n_2538_02_annot	6	{que Q} {va V} {hacia P} {Dios R} {, O} {del P} {monasterio N} {; O}	I	"oracional"	"cp01"
disco694n_2538_02_annot	7	{en P} {su D} {mayor G} {crueldad N} {, O} {Tiberio R} {; O}	O	""	""
disco694n_2538_02_annot	8	{Cristo R} {en P} {su D} {más A} {triste G} {Calvario R} {. O}	O	""	""
disco694n_2538_02_annot	9	{Muda V} {la D} {lengua N} {del P} {salterio N} {; O}	O	""	""
disco694n_2538_02_annot	10	{casi A} {apagado G} {, O} {el D} {incensario N} {; O}	O	""	""
disco694n_2538_02_annot	11	{Caín R} {magnífico G} {en P} {su D} {imperio N} {, O}	O	""	""
disco694n_2538_02_annot	12	{y C} {en P} {el D} {prostíbulo-escenario N} {, O}	O	""	""
disco694n_2538_02_annot	13	{trayendo V} {tú Q} {, O} {justo A} {emisario G} {, O}	O	""	""
disco694n_2538_02_annot	14	{la D} {chispa N} {roja G} {del P} {cauterio N} {. O}	O	""	""
disco694n_2539_01_annot	1	{Castillo R} {que Q} {decoras N} {la D} {ribera N} {, O}	O	""	""
disco694n_2539_01_annot	2	{boscaje N} {que Q} {decoras N} {el D} {castillo N} {, O}	O	""	""
disco694n_2539_01_annot	3	{paloma N} {que Q} {estremeces N} {el D} {tomillo N} {, O}	O	""	""
disco694n_2539_01_annot	4	{onda N} {que Q} {vas V} {por P} {la D} {corriente N} {fiera V} {; O}	O	""	""
disco694n_2539_01_annot	5	{espuma N} {virginal G} {, O} {brisa N} {ligera G} {, O}	O	""	""
disco694n_2539_01_annot	6	{canción N} {de P} {trovador N} {, O} {canto N} {sencillo G} {, O}	O	""	""
disco694n_2539_01_annot	7	{estrella N} {que Q} {en P} {el D} {Rhin R} {hundes G} {tu D} {brillo N} {, O}	O	""	""
disco694n_2539_01_annot	8	{Loreley R} {de P} {la D} {verde G} {cabellera N} {; O}	O	""	""
disco694n_2539_01_annot	9	{cisne Q} {de P} {nieve N} {, O} {pájaro N} {sagrado G} {, O}	O	""	""
disco694n_2539_01_annot	10	{esquife N} {del P} {celeste G} {enamorado G} {, O}	O	""	""
disco694n_2539_01_annot	11	{barca N} {del P} {joven N} {dios N} {, O} {lirio N} {del P} {Rhin R} {: O}	O	""	""
disco694n_2539_01_annot	12	{de P} {las D} {trompetas N} {el D} {vibrante G} {coro N}	B	"enlace_subj_verb"	"ld01"
disco694n_2539_01_annot	13	{anuncia V} {el D} {casco N} {de P} {diamante N} {y C} {oro N}	IB	"enlace_subj_verb
sirrem_noun_prep"	"ld01
pp06.1"
disco694n_2539_01_annot	14	{del P} {rubio G} {caballero N} {: O} {Lohengrín R} {! O}	I	"sirrem_noun_prep"	"pp06.1"
disco694n_2539_02_annot	1	{Violines N} {de P} {los D} {ángeles N} {divinos G} {, O}	O	""	""
disco694n_2539_02_annot	2	{sones N} {de P} {las D} {sagradas G} {catedrales N} {, O}	O	""	""
disco694n_2539_02_annot	3	{incensarios N} {en P} {que Q} {arden V} {nuestros D} {males N} {, O}	O	""	""
disco694n_2539_02_annot	4	{sacrificios N} {inmortales G} {de P} {hostias N} {y C} {vinos N} {; O}	O	""	""
disco694n_2539_02_annot	5	{túnica G} {de P} {los D} {más A} {cándidos G} {linos N}	O	""	""
disco694n_2539_02_annot	6	{para P} {cubrir V} {a P} {niños N} {virginales G} {; O}	O	""	""
disco694n_2539_02_annot	7	{cáliz N} {de P} {oro N} {, O} {mágicos G} {cristales N} {, O}	O	""	""
disco694n_2539_02_annot	8	{coros N} {llenos G} {de P} {rezos N} {y C} {de P} {trinos N} {; O}	O	""	""
disco694n_2539_02_annot	9	{bandera N} {del P} {Cordero R} {, O} {pura G} {y C} {blanca G} {; O}	O	""	""
disco694n_2539_02_annot	10	{tallo N} {de P} {amor N} {de P} {donde Q} {el D} {lirio N} {arranca V} {, O}	O	""	""
disco694n_2539_02_annot	11	{rosa N} {sacra G} {y C} {sin P} {par N} {del P} {santo N} {Graal R} {: O}	O	""	""
disco694n_2539_02_annot	12	{mirad N} {que Q} {pasa V} {el D} {rubio G} {caballero N} {; O}	O	""	""
disco694n_2539_02_annot	13	{mirad N} {que Q} {pasa V} {, O} {silencioso G} {y C} {fiero G} {, O}	O	""	""
disco694n_2539_02_annot	14	{el D} {loco N} {luminoso G} {: O} {Parsifal G} {! O}	O	""	""
disco694n_2540_annot	1	{Poesía N} {dulce G} {y C} {mística N} {, O}	O	""	""
disco694n_2540_annot	2	{busca V} {a P} {la D} {blanca G} {cubana N}	B	"oracional"	"cp01"
disco694n_2540_annot	3	{que Q} {se Q} {asomó V} {a P} {la D} {ventana N}	I	"oracional"	"cp01"
disco694n_2540_annot	4	{como C} {una D} {visión N} {artística G} {. O}	O	""	""
