n	lnTxt	etiquetado	nbSyl	met	metNoExtra	lnTyp	match
dario	la furia del mandoble y el peso de la maza?	la furia del mandoble y el peso de la maza? 	14	2 6 9 13	-	Alejandrino	1.0
dario	¿Te sientes con la sangre de la celeste raza	¿Te sientes con la sangre de la celeste raza 	14	2 6 11 13	-	Alejandrino	1.0
dario	que vida con los números pitagóricos crea?	que vida con los números pitagóricos crea? 	14	2 6 10 13	-	Alejandrino	1.0
dario	¿Y, como el fuerte Herakles al león de Nemea,	¿Y, como el fuerte Herakles al león de Nemea, 	14	4 6 10 13	-	Alejandrino	1.0
dario	a los sangrientos tigres del mal daría caza?	a los sangrientos tigres del mal daría caza? 	14	4 6 9 11 13	-	Alejandrino	1.0
dario	¿ Te enternece el azul de una noche tranquila?	¿ Te enternece el azul de una noche tranquila? 	14	3 6 8 10 13	-	Alejandrino	1.0
dario	¿Escuchas pensativo el sonar de la esquila	¿Escuchas pensativo el sonar de la esquila 	14	2 6 10 13	-	Alejandrino	1.0
dario	cuando el Ángelus dice el alma de la tarde? ...	cuando el Ángelus dice el alma de la tarde? ... 	14	3 6 9 13	-	Alejandrino	1.0
dario	¿Tu corazón las voces ocultas interpreta?	¿Tu corazón las voces ocultas interpreta? 	14	4 6 9 13	-	Alejandrino	1.0
dario	Sigue, entonces, tu rumbo de amor. Eres poeta.	Sigue, entonces, tu rumbo de amor. Eres poeta. 	14	1 3 6 9 10 13	-	Alejandrino	1.0
dario	La belleza te cubre de luz y Dios te guarde.	La belleza te cubre de luz y Dios te guarde. 	14	3 6 9 11 13	-	Alejandrino	1.0
dario	Amado es la palabra en que amar se concreta;	Amado es la palabra en que amar se concreta; 	14	2 3 6 10 13	-	Alejandrino	1.0
dario	Nervo es la vibración de los nervios del mal.	Nervo es la vibración de los nervios del mal. 	14	1 2 6 10 13	-	Alejandrino	1.0
dario	Bendita sea, y pura la canción del poeta	Bendita sea, y pura la canción del poeta 	14	2 4 6 10 13	-	Alejandrino	1.0
dario	que lanzó sin pensar su frase de cristal.	que lanzó sin pensar su frase de cristal. 	14	3 6 9 13	-	Alejandrino	1.0
dario	Fraile de mis suspiros, celeste anacoreta	Fraile de mis suspiros, celeste anacoreta 	14	1 6 9 13	-	Alejandrino	1.0
dario	que tiene en blancura la azúcar y la sal:	que tiene en blancura la   azúcar y la sal	14	2 5 9 13	-	Alejandrino	1.0
dario	muéstrame el lirio puro que sigues en la veta	muéstrame el lirio puro que sigues en la veta 	14	1 4 6 9 13	-	Alejandrino	1.0
dario	y hazme escuchar el eco de tu alma sideral!	y hazme escuchar el eco de tu alma sideral! 	14	1 4 6 9 13	-	Alejandrino	1.0
dario	Generoso y sutil como una mariposa,	Generoso y sutil como una mariposa, 	14	3 6 9 13	-	Alejandrino	1.0
dario	encuentra en mí la miel de lo que soy capaz	encuentra en mí la miel de lo que soy capaz 	14	2 4 6 11 13	-	Alejandrino	1.0
dario	y goza en mí la dulce fragancia de la rosa.	y goza en mí la dulce fragancia de la rosa. 	14	2 4 6 9 13	-	Alejandrino	1.0
dario	No busques en mis gestos el alma de mi faz:	No busques en mis gestos el alma de mi faz: 	14	1 2 6 9 13	-	Alejandrino	1.0
dario	quiere lo que se aquieta, busca lo que reposa,	quiere lo que se aquieta, busca lo que reposa, 	14	1 6 8 13	-	Alejandrino	1.0
dario	y ten como una joya la perla de la Paz!	y ten como una joya la perla de la Paz! 	14	2 4 6 9 13	-	Alejandrino	1.0
dario	La tortuga de oro camina por la alfombra	la tortuga de oro camina por la   alfombra	14	3 5 8 13	-	Alejandrino	1.0
dario	y traza por la alfombra un misterioso estigma;	y traza por la alfombra un misterioso estigma; 	14	2 6 8 11 13	-	Alejandrino	1.0
dario	sobre su carapacho hay grabado un enigma	sobre su carapacho hay grabado un enigma 	14	6 8 10 11 13	-	Alejandrino	1.0
dario	y un círculo enigmático se dibuja en su sombra.	y un círculo enigmático se dibuja en su sombra. 	14	1 2 6 10 13	-	Alejandrino	1.0
dario	Esos signos nos dicen al Dios que no se nombra	Esos signos nos dicen al Dios que no se nombra 	14	1 3 6 9 11 13	-	Alejandrino	1.0
dario	y ponen en nosotros su autoritario estigma:	y ponen en nosotros su autoritario estigma: 	14	2 6 11 13	-	Alejandrino	1.0
dario	ese círculo encierra la clave del enigma	ese círculo encierra la clave del enigma 	14	1 3 6 9 13	-	Alejandrino	1.0
dario	que a Minotauro mata y a la Medusa asombra.	que a Minotauro mata y a la Medusa asombra. 	14	4 6 11 13	-	Alejandrino	1.0
dario	Ramo de sueño, mazo de ideas florecidas	Ramo de sueño, mazo de ideas florecidas 	14	1 4 6 9 13	-	Alejandrino	1.0
dario	en explosión de cantos y en floración de vidas,	en explosión de cantos y en floración de vidas, 	14	4 6 11 13	-	Alejandrino	1.0
dario	sois mi pecho suave, mi pensamiento parco.	so~is mi pecho suave mi pensamiento parco	14	1 4 6 11 13	-	Alejandrino	1.0
dario	Y cuando hayan pasado las sedas de la fiesta,	Y cuando hayan pasado las sedas de la fiesta, 	14	3 6 9 13	-	Alejandrino	1.0
dario	decidme los sutiles efluvios de la orquesta	decidme los sutiles efluvios de la orquesta 	14	2 6 9 13	-	Alejandrino	1.0
dario	y lo que está suspenso entre el violín y el arco ...	y lo que está suspenso entre el violín y el arco ... 	14	4 6 11 13	-	Alejandrino	1.0
dario	¿Viste el David, cómo era bello y franco?	¿Viste el David, cómo era bello y franco? 	11	1 4 5 6 8 10	1 4 6 8 10	Endecasílabo sáfico pleno	0.9
dario	En él está la soberana esencia	En él está la soberana esencia 	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	de la tierra, y la pura transparencia	de la tierra, y la pura transparencia 	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	de lo alto, de lo noble y de lo blanco.	de lo alto, de lo noble y de lo blanco. 	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	El Byron cojo y el Cervantes manco	el byron cojo   y   el cervantes manco	11	2 3 8 10	2 6 8 10	Endecasílabo heroico largo	0.8
dario	cantaran esta gloria de Florencia,	cantaran esta gloria de Florencia, 	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
dario	y lo que existe de divina ciencia	y lo que existe de divina ciencia 	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
dario	en ese pectoral y en ese flanco.	en ese pectoral y en ese flanco. 	11	2 6 8 10	2 6 8 10	Endecasílabo heroico largo	1.0
dario	En cuanto al ojo dominante, el bello	En cuanto al ojo dominante, el bello 	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
dario	imponer del aspecto, y la redonda	imponer del aspecto, y la redonda 	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	caricia de escultor que da al cabello	caricia de escultor que da al cabello 	11	2 6 8 10	2 6 8 10	Endecasílabo heroico largo	1.0
dario	lo crespo de la brisa y de la onda,	lo crespo de la brisa y de la   onda	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	triunfa una Torre soberana: ¡el cuello!	triunfa una Torre soberana: ¡el cuello! 	11	1 2 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	0.9
dario	y una fuente soberbia: ¡la Rotonda!	y una fuente soberbia: ¡la Rotonda! 	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
dario	A tus pies Triptolemo, Dea, su cornucopia	A tus pies Triptolemo, Dea, su cornucopia 	14	3 6 8 13	-	Alejandrino	1.0
dario	vierte, mientras tus manos alzan, sobre la testa	vierte, mientras tus manos alzan, sobre la testa 	14	1 6 8 13	-	Alejandrino	1.0
dario	encrespada de oro, la simbólica cesta	encrespada de   oro la simbólica cesta	14	3 6 10 13	-	Alejandrino	1.0
dario	en donde el Iris mágico sus riquezas acopia.	en donde el Iris mágico sus riquezas acopia. 	14	4 6 10 13	-	Alejandrino	1.0
dario	El perfume que nace de tu sustancia propia	El perfume que nace de tu sustancia propia 	14	3 6 11 13	-	Alejandrino	1.0
dario	unge los palpitantes senos de la floresta,	unge los palpitantes senos de la floresta, 	14	1 6 8 13	-	Alejandrino	1.0
dario	y la estación que ríe bajo su luz de fiesta,	y la estación que ríe bajo su luz de fiesta, 	14	4 6 11 13	-	Alejandrino	1.0
dario	hace tus gracias suyas y tus sonrisas copia.	hace tus gracias suyas y tus sonrisas copia. 	14	1 4 6 11 13	-	Alejandrino	1.0
dario	Pues al paso de Flora la tierra se conmueve,	Pues al paso de Flora la tierra se conmueve, 	14	3 6 9 13	-	Alejandrino	1.0
dario	y con formas de oro, de púrpura, de nieve,	y con formas de   oro de púrpura de nieve	14	3 6 9 13	-	Alejandrino	1.0
dario	de azul, la maravilla de su misterio expresa.	de azul, la maravilla de su misterio expresa. 	14	2 6 11 13	-	Alejandrino	1.0
dario	Así, llena de música la selva melancólica,	Así, llena de música la selva melancólica, 	14	2 3 6 9 13	-	Alejandrino	1.0
dario	traduce por el son de la flauta bucólica	traduce por el son de la flauta bucólica 	14	2 6 10 13	-	Alejandrino	1.0
dario	lo que arde, lo que aspira, lo que ama, lo que besa.	lo que arde, lo que aspira, lo que ama, lo que besa. 	14	2 6 9 13	-	Alejandrino	1.0
dario	Ser feliz campeón de los ilustres juegos	Ser feliz campeón de los ilustres juegos 	14	1 3 6 11 13	-	Alejandrino	1.0
dario	en que son semidioses y poetas hermanos,	en que son semidioses y poetas hermanos, 	14	3 6 10 13	-	Alejandrino	1.0
dario	ver en sueños temblar la gran lira, en las manos	ver en sueños temblar la gran lira, en las manos 	14	1 3 6 9 10 13	-	Alejandrino	1.0
dario	del viejo rey de musas, príncipe de los ciegos,	del viejo rey de musas, príncipe de los ciegos, 	14	2 4 6 8 13	-	Alejandrino	1.0
dario	prendar su antorcha humana con los divinos fuegos	prendar su antorcha humana con los divinos fuegos 	14	2 4 6 11 13	-	Alejandrino	1.0
dario	y mantener, en nuestros bosques americanos	y mantener, en nuestros bosques americanos 	14	4 8 13	-	Alejandrino	1.0
dario	al par que la frescura de los mirtos romanos	al par que la frescura de los mirtos romanos 	14	2 6 10 13	-	Alejandrino	1.0
dario	el verdor armonioso de los laureles griegos,	el verdor armonioso de los laureles griegos, 	14	3 6 11 13	-	Alejandrino	1.0
dario	y, alma transparente y sonora que admira	y alma transparente   y sonora que   admira	14	1 5 9 13	-	Alejandrino	1.0
dario	por el puro cristal en que su esencia encierra	por el puro cristal en que su esencia encierra 	14	3 6 11 13	-	Alejandrino	1.0
dario	y en que como el Oriente de una perla se mira,	y en que como el Oriente de una perla se mira, 	14	6 8 10 13	-	Alejandrino	1.0
dario	honrar al continente y enaltecer su tierra,	honrar al continente y enaltecer su tierra, 	14	2 6 11 13	-	Alejandrino	1.0
dario	y todo ante la gracia celeste de la lira:	y todo ante la gracia celeste de la lira: 	14	2 6 9 13	-	Alejandrino	1.0
dario	son los más grandes cargos contra Don Justo Sierra.	son los más grandes cargos contra Don Justo Sierra. 	14	1 3 4 6 11 13	-	Alejandrino	1.0
dario	Cuando iba yo a montar ese caballo rudo	Cuando iba yo a montar ese caballo rudo 	14	2 4 6 8 11 13	-	Alejandrino	1.0
dario	y tembloroso, dije: "La vida es pura y bella'',	y tembloroso, dije: "La vida es pura y bella'', 	15	4 6 8 9 10 11 14	-	Pentadecasílabo	1.0
dario	entre sus cejas vivas vi brillar una estrella.	entre sus cejas vivas vi brillar una estrella. 	14	4 6 8 10 11 13	-	Alejandrino	1.0
dario	El cielo estaba azul y yo estaba desnudo.	El cielo estaba azul y yo estaba desnudo. 	14	2 4 6 9 10 13	-	Alejandrino	1.0
dario	Sobre mi frente Apolo hizo brillar su escudo	Sobre mi frente Apolo hizo brillar su escudo 	14	4 6 8 11 13	-	Alejandrino	1.0
dario	y de Belerofonte logré seguir la huella.	y de Belerofonte logré seguir la huella. 	14	6 9 11 13	-	Alejandrino	1.0
dario	Toda cima es ilustre si Pegaso la sella,	Toda cima es ilustre si Pegaso la sella, 	14	1 3 4 6 10 13	-	Alejandrino	1.0
dario	y yo, fuerte, he subido donde Pegaso pudo.	y yo, fuerte, he subido donde Pegaso pudo. 	14	2 3 4 6 11 13	-	Alejandrino	1.0
dario	Yo soy el caballero de la humana energía,	yo soy el caballero de la humana   energía	14	1 2 5 9 13	-	Alejandrino	1.0
dario	yo soy el que presenta su cabeza triunfante	yo soy   el que presenta su cabeza triunfante	14	1 2 6 10 13	-	Alejandrino	1.0
dario	coronada con el laurel del Rey del día;	coronada con el la~urel del rey del día	14	3 9 11 13	-	Alejandrino	1.0
dario	domador del corcel de cascos de diamante,	domador del corcel de cascos de diamante, 	14	3 6 9 13	-	Alejandrino	1.0
dario	voy en un gran volar, con la aurora por guía,	voy en un gran volar, con la aurora por guía, 	13	1 2 3 5 8 12	-	Tridecasílabo	1.0
dario	adelante en el vasto azur, siempre adelante!	adelante en el vasto azur, siempre adelante! 	14	3 6 9 10 13	-	Alejandrino	1.0
dario	Por un momento, oh Cisne, juntaré mis anhelos	Por un momento, oh Cisne, juntaré mis anhelos 	14	2 4 5 6 10 13	-	Alejandrino	1.0
dario	a los de tus dos alas que abrazaron a Leda,	a los de tus dos alas que abrazaron a Leda, 	14	5 6 10 13	-	Alejandrino	1.0
dario	y a mi maduro ensueño, aun vestido de seda,	y a mi maduro ensueño, aun vestido de seda, 	14	4 6 10 13	-	Alejandrino	1.0
dario	dirás, por los Dioscuros, la gloria de los cielos.	dirás, por los Dioscuros, la gloria de los cielos. 	14	2 6 9 13	-	Alejandrino	1.0
dario	Es el otoño. Ruedan de la flauta consuelos.	Es el otoño. Ruedan de la flauta consuelos. 	14	1 4 6 10 13	-	Alejandrino	1.0
dario	Por un instante, oh Cisne, en la obscura alameda	Por un instante, oh Cisne, en la obscura alameda 	14	2 4 5 6 10 13	-	Alejandrino	1.0
dario	sorberé entre dos labios lo que el Pudor me veda,	sorberé entre dos labios lo que el Pudor me veda, 	14	3 5 6 11 13	-	Alejandrino	1.0
dario	y dejaré mordidos Escrúpulos y Celos.	y dejaré mordidos Escrúpulos y Celos. 	14	4 6 9 13	-	Alejandrino	1.0
dario	Cisne, tendré tus alas blancas, por un instante,	Cisne, tendré tus alas blancas, por un instante, 	14	1 4 6 8 11 13	-	Alejandrino	1.0
dario	y el corazón de rosa que hay en tu dulce pecho	y el corazón de rosa que hay   en tu dulce pecho	14	4 6 8 11 13	-	Alejandrino	1.0
dario	palpitará en el mío con su sangre constante.	palpitará en el mío con su sangre constante. 	14	4 6 10 13	-	Alejandrino	1.0
dario	Amor será dichoso, pues estará vibrante	Amor será dichoso, pues estará vibrante 	14	2 4 6 11 13	-	Alejandrino	1.0
dario	el júbilo que pone al gran Pan en acecho	el júbilo que pone al gran Pan en acecho 	14	2 6 9 10 13	-	Alejandrino	1.0
dario	mientras su ritmo esconde la fuente de diamante.	mientras su ritmo esconde la fuente de diamante. 	14	4 6 9 13	-	Alejandrino	1.0
dario	La dulzura del ángelus matinal y divino	La dulzura del ángelus matinal y divino 	14	3 6 10 13	-	Alejandrino	1.0
dario	que diluyen ingenuas campanas provinciales,	que diluyen ingenuas campanas provinciales, 	14	3 6 9 13	-	Alejandrino	1.0
dario	en un aire inocente a fuerza de rosales,	en un aire inocente a fuerza de rosales, 	14	2 3 6 9 13	-	Alejandrino	1.0
dario	de plegarias, de ensueños de virgen, y de trino	de plegarias, de ensueños de virgen, y de trino 	14	3 6 9 13	-	Alejandrino	1.0
dario	de ruiseñor, opuesto todo al rudo destino	de ruiseñor, opuesto todo al rudo destino 	14	4 6 8 10 13	-	Alejandrino	1.0
dario	que no cree en Dios... El áureo ovillo vespertino	que no cr#e en dios el áureo ovillo vespertino	14	2 3 4 6 9 13	-	Alejandrino	1.0
dario	que la tarde devana tras opacos cristales	que la tarde devana tras opacos cristales 	14	3 6 10 13	-	Alejandrino	1.0
dario	por tejer la inconsútil tela de nuestros males	por tejer la inconsútil tela de nuestros males 	14	3 6 8 13	-	Alejandrino	1.0
dario	todos hechos de carne y aromados de vino ...	todos hechos de carne y aromados de vino ... 	14	1 3 6 10 13	-	Alejandrino	1.0
dario	Y esta atroz amargura de no gustar de nada,	Y esta atroz amargura de no gustar de nada, 	14	1 3 6 9 11 13	-	Alejandrino	1.0
dario	de no saber adónde dirigir nuestra prora,	de no saber adónde dirigir nuestra prora, 	14	2 4 6 10 13	-	Alejandrino	1.0
dario	mientras el pobre esquife en la noche cerrada	mientras el pobre esquife en la noche cerrada 	14	4 6 10 13	-	Alejandrino	1.0
dario	va en las hostiles olas huérfano de la aurora...	va en las hostiles olas huérfano de la aurora... 	14	1 4 6 8 13	-	Alejandrino	1.0
dario	¡Oh suaves campanadas entre la madrugada!	¡Oh suaves campanadas entre la madrugada! 	14	1 2 6 13	-	Alejandrino	1.0
dario	Mientras el brillo de tu gloria augura	Mientras el brillo de tu gloria augura 	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
dario	ser en la eternidad sol sin poniente,	ser en la eternidad sol sin poniente, 	11	1 6 7 10	1 6 10	Endecasílabo enfático puro	0.9
dario	fénix de viva luz, fénix ardiente,	fénix de viva luz, fénix ardiente, 	11	1 4 6 7 10	1 4 6 10	Endecasílabo sáfico corto pleno	0.9
dario	diamante parangón de la pintura,	diamante parangón de la pintura, 	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	de España está sobre la veste obscura	de España está sobre la veste obscura 	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	tu nombre, como joya reluciente;	tu nombre, como joya reluciente; 	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	rompe la Envidia el fatigado diente,	rompe la Envidia el fatigado diente, 	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
dario	y el Olvido lamenta su amargura.	y el Olvido lamenta su amargura. 	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	Yo en equívoco altar, tú en sacro fuego,	Yo en equívoco altar, tú en sacro fuego, 	11	1 3 6 7 8 10	1 3 6 8 10	Endecasílabo melódico pleno	0.9
dario	miro a través de mi penumbra el día	miro a través de mi penumbra el día 	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
dario	en que al calor de tu amistad, Don Diego,	en que al calor de tu amistad, Don Diego, 	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
dario	jugando de la luz con la armonía,	jugando de la luz con la armonía, 	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	con la alma luz, de tu pincel el juego	con la alma luz, de tu pincel el juego 	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	el alma duplicó de la faz mía.	el alma duplicó de la faz mía. 	11	2 6 9 10	2 6 10	Endecasílabo heroico puro	0.9
dario	Alma de oro, fina voz de oro,	alma de   oro fina voz de   oro	11	1 4 6 8 10	1 4 6 8 10	Endecasílabo sáfico pleno	1.0
dario	al venir hacia mí, (por qué suspiras?	al venir hacia mí, (por qué suspiras? 	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
dario	ya empieza el noble coro de las liras	ya empieza el noble coro de las liras 	11	1 2 4 6 10	2 4 6 10	Endecasílabo heroico corto	0.9
dario	a preludiar el himno a tu decoro;	a preludiar el himno a tu decoro; 	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
dario	ya al misterioso son del noble coro	ya al misterioso son del noble coro 	11	1 4 6 8 10	1 4 6 8 10	Endecasílabo sáfico pleno	1.0
dario	calma el Centauro sus grotescas iras,	calma el Centauro sus grotescas iras, 	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
